doc_id,document_link,page_count,cleaned_filer_names,member_name,member_id,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500017656,https://www.documentcloud.org/documents/24142070-500017656,8,Bill Flores,"Flores, Bill",F000461,TRUE,TX,17,R,2016,Amendment,2016-11-09,2016-11-14,6,Ripon Society;Franklin Center For Global Policy Exchange,"London, United Kingdom",international,NA
500017682,https://www.documentcloud.org/documents/24142044-500017682,22,Kathleen M. Rice,"Rice, Kathleen M.",R000602,TRUE,NY,4,D,2016,Amendment,2016-11-09,2016-11-14,6,Ripon Society;Franklin Center For Global Policy Exchange,"London, United Kingdom",international,NA
500017685,https://www.documentcloud.org/documents/24142041-500017685,27,Tom Rice,"Rice, Tom",R000597,TRUE,SC,7,R,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"London, United Kingdom",international,NA
500017686,https://www.documentcloud.org/documents/24142040-500017686,25,John A. Yarmuth,"Yarmuth, John A.",Y000062,TRUE,KY,3,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017687,https://www.documentcloud.org/documents/24142039-500017687,25,Lois Frankel,"Frankel, Lois",F000462,TRUE,FL,22,D,2017,Original,2017-05-28,2017-06-04,8,Aspen Institute,"Berlin, Germany",international,NA
500017688,https://www.documentcloud.org/documents/24142038-500017688,26,Donald Norcross,"Norcross, Donald",N000188,TRUE,NJ,1,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017690,https://www.documentcloud.org/documents/24142036-500017690,21,Mark Meadows,"Meadows, Mark",M001187,TRUE,NC,11,R,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017692,https://www.documentcloud.org/documents/24142034-500017692,27,Donald Beyer,"Beyer, Donald",B001292,TRUE,VA,8,D,2017,Original,2017-05-25,2017-06-04,11,Aspen Institute,"Berlin, Germany",international,NA
500017693,https://www.documentcloud.org/documents/24142033-500017693,26,Timothy D. Hysom,"Lowenthal, Alan S.",L000579,FALSE,CA,47,D,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017696,https://www.documentcloud.org/documents/24142030-500017696,27,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"Berlin, Germany",international,NA
500017700,https://www.documentcloud.org/documents/24142026-500017700,25,Kelle Strickland,"Burgess, Michael",B001248,FALSE,TX,26,R,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017702,https://www.documentcloud.org/documents/24142024-500017702,19,Christopher Crawford,"Carter, Earl",C001103,FALSE,GA,1,R,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017709,https://www.documentcloud.org/documents/24142018-500017709,26,Jennifer Cox,"Kildee, Daniel",K000380,FALSE,MI,8,D,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
500017710,https://www.documentcloud.org/documents/24142017-500017710,25,Jonathan Smith,"Kilmer, Derek",K000381,FALSE,WA,6,D,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Tokyo, Japan",international,NA
500017714,https://www.documentcloud.org/documents/24142013-500017714,17,Stephen F. Lynch,"Lynch, Stephen",L000562,TRUE,MA,8,D,2017,Original,2017-05-29,2017-06-02,5,Aspen Institute,"Berlin, Germany",international,NA
500017716,https://www.documentcloud.org/documents/24142012-500017716,19,James A. Himes,"Himes, James",H001047,TRUE,CT,4,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017719,https://www.documentcloud.org/documents/24142009-500017719,21,Scott R. Tipton,"Tipton, Scott R.",T000470,TRUE,CO,3,R,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017731,https://www.documentcloud.org/documents/24141997-500017731,33,John Garamendi,"Garamendi, John",G000559,TRUE,CA,8,D,2017,Original,2017-05-29,2017-06-04,7,Aspen Institute,"Berlin, Germany",international,NA
500017732,https://www.documentcloud.org/documents/24141996-500017732,25,Juan E. Lopez,"Costa, Jim",C001059,FALSE,CA,21,D,2017,Original,2017-05-27,2017-06-05,10,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017736,NA,NA,David E. Price,"Price, David E.",P000523,TRUE,NC,4,D,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"Berlin, Germany",international,NA
500017747,https://www.documentcloud.org/documents/24141985-500017747,25,A. Brooke Bennett,"Hill, J. French",H001072,FALSE,AR,2,R,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017751,https://www.documentcloud.org/documents/24141981-500017751,19,William Archer,"Fortenberry, Jeff",F000449,FALSE,NE,1,R,2017,Original,2017-05-27,2017-06-03,8,U.S. Association Of Former Members Of Congress,"Nagoya, Japan; Tokyo, Japan",international,NA
500017761,https://www.documentcloud.org/documents/24141971-500017761,25,Kathleen M. Rice,"Rice, Kathleen M.",R000602,TRUE,NY,4,D,2017,Original,2017-05-30,2017-06-03,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany",international,NA
500017762,https://www.documentcloud.org/documents/24141970-500017762,19,Chellie Pingree,"Pingree, Chellie",P000597,TRUE,ME,1,D,2017,Original,2017-05-25,2017-06-03,10,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Hamburg, Germany",international,NA
500017766,https://www.documentcloud.org/documents/24141966-500017766,25,Nita Lowey,"Lowey, Nita M.",L000480,TRUE,NY,17,D,2017,Original,2017-05-26,2017-06-04,10,Aspen Institute,"Berlin, Germany",international,NA
500017767,https://www.documentcloud.org/documents/24141965-500017767,25,Peter Welch,"Welch, Peter",W000800,TRUE,VT,0,D,2017,Original,2017-05-25,2017-06-04,11,Aspen Institute,"Berlin, Germany",international,NA
500017769,https://www.documentcloud.org/documents/24141963-500017769,18,Charles Dent,"Dent, Charles",D000604,TRUE,PA,15,R,2017,Original,2017-05-30,2017-06-03,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Hamburg, Germany",international,NA
500017770,https://www.documentcloud.org/documents/24141962-500017770,19,Niki Tsongas,"Tsongas, Niki",T000465,TRUE,MA,3,D,2017,Original,2017-05-30,2017-06-03,5,U.S. Association Of Former Members Of Congress,"Berlin, Germany; Hamburg, Germany",international,NA
500017771,https://www.documentcloud.org/documents/24141961-500017771,25,Jeff Fortenberry,"Fortenberry, Jeff",F000449,TRUE,NE,1,R,2016,Amendment,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500017809,https://www.documentcloud.org/documents/24141924-500017809,25,Krista Stafford,"McHenry, Patrick",M001156,FALSE,NC,10,R,2017,Original,2017-07-02,2017-07-08,7,Woodrow Wilson Center,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500017901,https://www.documentcloud.org/documents/24141840-500017901,17,Frank D. Lucas,"Lucas, Frank",L000491,TRUE,OK,3,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017904,https://www.documentcloud.org/documents/24141837-500017904,33,James B. Renacci,"Renacci, James",R000586,TRUE,OH,16,R,2017,Original,2017-08-04,2017-08-11,8,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017906,https://www.documentcloud.org/documents/24141835-500017906,17,Rodney Davis,"Davis, Rodney",D000619,TRUE,IL,13,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017911,https://www.documentcloud.org/documents/24141831-500017911,26,Jeff Denham,"Denham, Jeff",D000612,TRUE,CA,10,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017913,https://www.documentcloud.org/documents/24141829-500017913,22,Carlos Curbelo,"Curbelo, Carlos",C001107,TRUE,FL,26,R,2017,Original,2017-08-05,2017-08-11,7,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017916,https://www.documentcloud.org/documents/24141826-500017916,16,Michael Capuano,"Capuano, Michael",C001037,TRUE,MA,7,D,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017919,https://www.documentcloud.org/documents/24141823-500017919,28,Sean Maloney,"Maloney, Sean Patrick",M001185,TRUE,NY,18,D,2017,Original,2017-08-03,2017-08-11,9,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017921,https://www.documentcloud.org/documents/24141821-500017921,17,Larry Bucshon,"Bucshon, Larry",B001275,TRUE,IN,8,R,2017,Original,2017-08-06,2017-08-13,8,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017933,https://www.documentcloud.org/documents/24141810-500017933,16,Pete Sessions,"Sessions, Pete",S000250,TRUE,TX,17,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017937,https://www.documentcloud.org/documents/24141806-500017937,17,Bill Pascrell,"Pascrell, Bill",P000096,TRUE,NJ,9,D,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017940,https://www.documentcloud.org/documents/24141803-500017940,28,Kelli Briggs,"Tiberi, Patrick",T000462,FALSE,OH,12,R,2017,Original,2017-08-06,2017-08-14,9,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017942,https://www.documentcloud.org/documents/24141801-500017942,20,Kevin Yoder,"Yoder, Kevin",Y000063,TRUE,KS,3,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017943,https://www.documentcloud.org/documents/24141800-500017943,17,Patrick J. Tiberi,"Tiberi, Patrick",T000462,TRUE,OH,12,R,2017,Original,2017-08-03,2017-08-11,9,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017948,https://www.documentcloud.org/documents/24141795-500017948,9,Tim Murphy,"Murphy, Tim",M001151,TRUE,PA,18,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017960,https://www.documentcloud.org/documents/24141784-500017960,28,Tom Emmer,"Emmer, Tom",E000294,TRUE,MN,6,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017988,https://www.documentcloud.org/documents/24141758-500017988,20,Mark Meadows,"Meadows, Mark",M001187,TRUE,NC,11,R,2017,Original,2017-08-09,2017-08-14,6,Aspen Institute,"Oslo, Norway",international,NA
500017990,https://www.documentcloud.org/documents/24141756-500017990,16,Charles Dent,"Dent, Charles",D000604,TRUE,PA,15,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500017995,https://www.documentcloud.org/documents/24141752-500017995,27,Bobby L. Rush,"Rush, Bobby L.",R000515,TRUE,IL,1,D,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500017996,https://www.documentcloud.org/documents/24141729-500017996,26,Ann Kuster,"Kuster, Ann",K000382,TRUE,NH,2,D,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500017997,https://www.documentcloud.org/documents/24141750-500017997,27,Susan A. Davis,"Davis, Susan A.",D000598,TRUE,CA,53,D,2017,Original,2017-08-09,2017-08-18,10,Aspen Institute,"Oslo, Norway",international,NA
500018004,https://www.documentcloud.org/documents/24141721-500018004,27,Tom Reed,"Reed, Tom",R000585,TRUE,NY,23,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500018006,https://www.documentcloud.org/documents/24141719-500018006,27,Chris Collins,"Collins, Chris",C001092,TRUE,NY,27,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018013,https://www.documentcloud.org/documents/24141713-500018013,16,Patrick Meehan,"Meehan, Patrick",M001181,TRUE,PA,7,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500018018,https://www.documentcloud.org/documents/24141708-500018018,24,Nita Lowey,"Lowey, Nita M.",L000480,TRUE,NY,17,D,2017,Original,2017-08-09,2017-08-17,9,Aspen Institute,"Oslo, Norway",international,NA
500018019,https://www.documentcloud.org/documents/24141707-500018019,22,David E. Price,"Price, David E.",P000523,TRUE,NC,4,D,2017,Original,2017-08-09,2017-08-19,11,Aspen Institute,"Oslo, Norway",international,NA
500018020,https://www.documentcloud.org/documents/24141706-500018020,26,Bradley Byrne,"Byrne, Bradley",B001289,TRUE,AL,1,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018037,https://www.documentcloud.org/documents/24141688-500018037,14,Kathleen M. Rice,"Rice, Kathleen M.",R000602,TRUE,NY,4,D,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500018043,https://www.documentcloud.org/documents/24141681-500018043,27,Chellie Pingree,"Pingree, Chellie",P000597,TRUE,ME,1,D,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018066,https://www.documentcloud.org/documents/24141663-500018066,26,Daniel Donovan,"Donovan, Daniel",D000625,TRUE,NY,11,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018073,https://www.documentcloud.org/documents/24141656-500018073,24,Ted Budd,"Budd, Ted",B001305,TRUE,NC,13,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018083,https://www.documentcloud.org/documents/24141646-500018083,25,Mike Kelly,"Kelly, Mike",K000376,TRUE,PA,16,R,2017,Original,2017-08-06,2017-08-11,6,Ripon Society;Franklin Center For Global Policy Exchange,"Berlin, Germany",international,NA
500018087,https://www.documentcloud.org/documents/24141643-500018087,24,Patrick Meehan,"Meehan, Patrick",M001181,TRUE,PA,7,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018088,https://www.documentcloud.org/documents/24141642-500018088,19,Joe Barton,"Barton, Joe",B000213,TRUE,TX,6,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018093,https://www.documentcloud.org/documents/24141613-500018093,27,Brendan Boyle,"Boyle, Brendan",B001296,TRUE,PA,2,D,2017,Original,2017-08-09,2017-08-17,9,Aspen Institute,"Oslo, Norway",international,NA
500018095,https://www.documentcloud.org/documents/24141611-500018095,27,Fred Upton,"Upton, Fred",U000031,TRUE,MI,6,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018096,https://www.documentcloud.org/documents/24141610-500018096,21,Rick Larsen,"Larsen, Rick",L000560,TRUE,WA,2,D,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018101,https://www.documentcloud.org/documents/24141605-500018101,15,Gene Green,"Green, Gene",G000410,TRUE,TX,29,D,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018104,https://www.documentcloud.org/documents/24141602-500018104,37,Scott R. Tipton,"Tipton, Scott R.",T000470,TRUE,CO,3,R,2017,Original,2017-08-09,2017-08-15,7,Aspen Institute,"Oslo, Norway",international,NA
500018131,https://www.documentcloud.org/documents/24141626-500018131,26,Brian Higgins,"Higgins, Brian",H001038,TRUE,NY,26,D,2017,Original,2017-08-09,2017-08-19,11,Aspen Institute,"Oslo, Norway",international,NA
500018160,https://www.documentcloud.org/documents/24141572-500018160,12,Ritika Robertson,"Buck, Ken",B001297,FALSE,CO,4,R,2017,Original,2017-08-27,2017-09-01,6,German Marshall Fund Of The United States,"Berlin, Germany; Hamburg, Germany",international,NA
500018164,https://www.documentcloud.org/documents/24141568-500018164,13,Ryan Carney,"MacArthur, Thomas",M001193,FALSE,NJ,3,R,2017,Original,2017-08-27,2017-09-04,9,German Marshall Fund Of The United States,"Berlin, Germany; Hamburg, Germany",international,NA
500018166,https://www.documentcloud.org/documents/24141566-500018166,12,Austin Weatherford,"Kinzinger, Adam",K000378,FALSE,IL,16,R,2017,Original,2017-08-23,2017-09-01,10,German Marshall Fund Of The United States,"Berlin, Germany; Hamburg, Germany",international,NA
500018174,https://www.documentcloud.org/documents/24141558-500018174,12,Dwayne Duron Marshall,"Lawrence, Brenda L.",L000581,FALSE,MI,14,D,2017,Original,2017-08-27,2017-09-01,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Hamburg, Germany",international,NA
500018177,https://www.documentcloud.org/documents/24141555-500018177,6,John Jones,"Cleaver, Emanuel",C001061,FALSE,MO,5,D,2017,Amendment,2017-08-27,2017-09-01,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Hamburg, Germany",international,NA
500018188,https://www.documentcloud.org/documents/24141545-500018188,11,Marilyn Dillihay,"Cohen, Steve",C001068,FALSE,TN,9,D,2017,Original,2017-08-24,2017-09-01,9,German Marshall Fund Of The United States,"Berlin, Germany; Hamburg, Germany",international,NA
500018235,https://www.documentcloud.org/documents/24141499-500018235,13,Maia Estes,"Brown, Anthony G.",B001304,FALSE,MD,4,D,2017,Original,2017-08-27,2017-09-01,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Berlin, Germany; Hamburg, Germany",international,NA
500018255,https://www.documentcloud.org/documents/24141480-500018255,3,Todd Sloves,"Crowley, Joseph",C001038,FALSE,NY,14,D,2017,Amendment,2017-07-02,2017-07-08,7,Woodrow Wilson Center,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500018256,https://www.documentcloud.org/documents/24141479-500018256,3,Robert Edmonson,"Pelosi, Nancy",P000197,FALSE,CA,11,D,2017,Amendment,2017-07-02,2017-07-08,7,Woodrow Wilson Center,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500018263,https://www.documentcloud.org/documents/24141472-500018263,3,Katie Grant Drew,"Hoyer, Steny",H000874,FALSE,MD,5,D,2017,Amendment,2017-07-02,2017-07-08,7,Woodrow Wilson Center,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500018299,https://www.documentcloud.org/documents/24141439-500018299,21,Michael Ciminna,"Bilirakis, Gus",B001257,FALSE,FL,12,R,2017,Original,2017-09-30,2017-10-07,8,U.S. Association Of Former Members Of Congress,"Reykjavik, Iceland; Selfoss, Iceland",international,NA
500018318,https://www.documentcloud.org/documents/24141420-500018318,17,Allison Myhre,"Peterson, Collin C.",P000258,FALSE,MN,7,D,2017,Original,2017-09-30,2017-10-07,8,U.S. Association Of Former Members Of Congress,"Reykjavik, Iceland; Selfoss, Iceland",international,NA
500018325,https://www.documentcloud.org/documents/24141413-500018325,20,Justin Wein,"Price, David E.",P000523,FALSE,NC,4,D,2017,Original,2017-10-09,2017-10-13,5,Aspen Institute,"Warsaw, Poland",international,NA
500018329,https://www.documentcloud.org/documents/24141410-500018329,22,David Alan Cavell,"Graves, Garret",G000577,FALSE,LA,6,R,2017,Original,2017-09-30,2017-10-08,9,U.S. Association Of Former Members Of Congress,"Reykjavik, Iceland; Selfoss, Iceland",international,NA
500018351,https://www.documentcloud.org/documents/24141387-500018351,21,Bethany Beausang,"Pingree, Chellie",P000597,FALSE,ME,1,D,2017,Original,2017-09-30,2017-10-07,8,U.S. Association Of Former Members Of Congress,"Reykjavik, Iceland; Selfoss, Iceland",international,NA
500018361,https://www.documentcloud.org/documents/24141382-500018361,21,Lesley Robinson,"Gianforte, Greg",G000584,FALSE,MT,0,R,2017,Original,2017-09-30,2017-10-08,9,U.S. Association Of Former Members Of Congress,"Reykjavik, Iceland; Selfoss, Iceland",international,NA
500018367,https://www.documentcloud.org/documents/24141376-500018367,3,Michael Mansour,"Comstock, Barbara",C001105,FALSE,VA,10,R,2017,Amendment,2017-07-02,2017-07-08,7,Woodrow Wilson Center,"Berlin, Germany; Brussels, Belgium; Paris, France",international,NA
500018371,https://www.documentcloud.org/documents/24141373-500018371,13,Jaclyn Cahan,"Lynch, Stephen",L000562,FALSE,MA,8,D,2017,Original,2017-10-11,2017-10-20,10,Foundation For Defense Of Democracies,"Golan Heights, Israel; Mitzpe Ramon, Israel; Tel Aviv, Israel",international,NA
500018381,https://www.documentcloud.org/documents/24141363-500018381,20,Mark Henson,"Himes, James",H001047,FALSE,CT,4,D,2017,Original,2017-10-09,2017-10-15,7,Aspen Institute,"Warsaw, Poland",international,NA
500018388,https://www.documentcloud.org/documents/24141356-500018388,17,Theodore Deutch,"Deutch, Theodore E.",D000610,TRUE,FL,22,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018407,https://www.documentcloud.org/documents/24141339-500018407,30,Evan H. Jenkins,"Jenkins, Evan",J000297,TRUE,WV,3,R,2016,Original,2016-02-13,2016-02-20,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",international,NA
500018409,https://www.documentcloud.org/documents/24141337-500018409,12,Charlyn M. Stanberry,"Clarke, Yvette",C001067,FALSE,NY,9,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018412,https://www.documentcloud.org/documents/24141334-500018412,15,Joel Richard,"Deutch, Theodore E.",D000610,FALSE,FL,22,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018414,https://www.documentcloud.org/documents/24141332-500018414,22,Shira Siegel,"Lowey, Nita M.",L000480,FALSE,NY,17,D,2017,Original,2017-10-09,2017-10-13,5,Aspen Institute,"Warsaw, Poland",international,NA
500018419,https://www.documentcloud.org/documents/24141327-500018419,20,Brenda L. Lawrence,"Lawrence, Brenda L.",L000581,TRUE,MI,14,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018433,https://www.documentcloud.org/documents/24141314-500018433,10,Suzan DelBene,"DelBene, Suzan",D000617,TRUE,WA,1,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018439,https://www.documentcloud.org/documents/24141308-500018439,13,Shantanu Suresh Tata,"DelBene, Suzan",D000617,FALSE,WA,1,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018510,https://www.documentcloud.org/documents/24141238-500018510,13,Yvette Clarke,"Clarke, Yvette",C001067,TRUE,NY,9,D,2017,Original,2017-10-16,2017-10-20,5,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",international,NA
500018759,https://www.documentcloud.org/documents/24140995-500018759,19,Claire Figel,"Royce, Edward",R000487,FALSE,CA,39,R,2018,Original,2018-02-19,2018-02-24,6,Center For American Progress,"Mexico City, Mexico",international,NA
500018764,https://www.documentcloud.org/documents/24140990-500018764,19,Juan Carlos Monje,"Royce, Edward",R000487,FALSE,CA,39,R,2018,Original,2018-02-19,2018-02-24,6,Center For American Progress,"Mexico City, Mexico",international,NA
500018768,https://www.documentcloud.org/documents/24140987-500018768,25,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2018,Original,2018-02-17,2018-02-25,9,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500018783,https://www.documentcloud.org/documents/24140972-500018783,26,Andy Harris,"Harris, Andy",H001052,TRUE,MD,1,R,2018,Original,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500018785,https://www.documentcloud.org/documents/24140970-500018785,19,Elizabeth Lopez-Sandoval,"Crowley, Joseph",C001038,FALSE,NY,14,D,2018,Original,2018-02-19,2018-02-24,6,Center For American Progress,"Mexico City, Mexico",international,NA
500018815,https://www.documentcloud.org/documents/24140915-500018815,21,Robert Green,"Royce, Edward",R000487,FALSE,CA,39,R,2018,Original,2018-02-17,2018-02-24,8,Center For Strategic And International Studies,"Accra, Ghana; Tamale, Ghana",international,NA
500018824,https://www.documentcloud.org/documents/24140957-500018824,12,Richard Tilley,"Turner, Michael",T000463,FALSE,OH,10,R,2018,Original,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500018829,https://www.documentcloud.org/documents/24140953-500018829,26,Mark Pocan,"Pocan, Mark",P000607,TRUE,WI,2,D,2018,Original,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500018949,https://www.documentcloud.org/documents/24140812-500018949,12,Varun Krovi,"Lawrence, Brenda L.",L000581,FALSE,MI,14,D,2018,Original,2018-03-08,2018-03-10,3,German Marshall Fund Of The United States,"Brussels, Belgium",international,NA
500018982,https://www.documentcloud.org/documents/24140780-500018982,20,Marie Spear,"Royce, Edward",R000487,FALSE,CA,39,R,2018,Amendment,2018-02-17,2018-02-24,8,Center For Strategic And International Studies,"Accra, Ghana; Tamale, Ghana",international,NA
500018991,https://www.documentcloud.org/documents/24140771-500018991,9,Billy Long,"Long, Billy",L000576,TRUE,MO,7,R,2018,Amendment,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500018998,https://www.documentcloud.org/documents/24140764-500018998,2,Bill Flores,"Flores, Bill",F000461,TRUE,TX,17,R,2018,Amendment,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500019000,https://www.documentcloud.org/documents/24140762-500019000,7,Vicente Gonzalez,"Gonzalez, Vicente",G000581,TRUE,TX,34,D,2018,Amendment,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500019056,https://www.documentcloud.org/documents/24140648-500019056,1,J. Luis Correa,"Correa, J. Luis",C001110,TRUE,CA,46,D,2018,Amendment,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",international,NA
500019057,https://www.documentcloud.org/documents/24140647-500019057,1,Elizabeth (Libby) Foley,"McCollum, Betty",M001143,FALSE,MN,4,D,2018,Amendment,2018-02-17,2018-02-24,8,Center For Strategic And International Studies,"Accra, Ghana; Tamale, Ghana",international,NA
500019126,https://www.documentcloud.org/documents/24140580-500019126,22,Reyn Archer,"Fortenberry, Jeff",F000449,FALSE,NE,1,R,2018,Original,2018-02-17,2018-02-23,7,Center For Strategic And International Studies,"Accra, Ghana; Tamale, Ghana",international,NA
