doc_id,document_link,cleaned_filer_names,member_name,state,party,year,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,country_is_donor,page_count,member_id,traveler_is_likely_member,district,filing_type,dom_or_int,notes
500027070,https://www.documentcloud.org/documents/24389613-500027070,Debbie Lesko,"Lesko, Debbie",AZ,R,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Azerbaijan,no,NA,NA,NA,NA,NA,NA,NA
500027071,https://www.documentcloud.org/documents/24389614-500027071,John P. Sarbanes,"Sarbanes, John",MD,D,2023,2023-08-24,2023-09-03,11,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027072,https://www.documentcloud.org/documents/24389615-500027072,David Rouzer,"Rouzer, David",NC,R,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027073,https://www.documentcloud.org/documents/24389616-500027073,Gary J. Palmer,"Palmer, Gary",AL,R,2023,2023-08-26,2023-09-02,8,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027077,https://www.documentcloud.org/documents/24389620-500027077,Kim Schrier,"Schrier, Kim",WA,D,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027079,https://www.documentcloud.org/documents/24389622-500027079,Michael Guest,"Guest, Michael",MS,R,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027091,https://www.documentcloud.org/documents/24389634-500027091,Kelly Armstrong,"Armstrong, Kelly",ND,R,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027093,https://www.documentcloud.org/documents/24389636-500027093,Chellie Pingree,"Pingree, Chellie",ME,D,2023,2023-08-26,2023-09-05,11,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027099,https://www.documentcloud.org/documents/24389641-500027099,Marc A. Veasey,"Veasey, Marc",TX,D,2023,2023-08-26,2023-09-01,7,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500027105,https://www.documentcloud.org/documents/24389647-500027105,Pete Sessions,"Sessions, Pete",TX,R,2023,2023-04-10,2023-04-15,6,Aspen Institute,Italy,no,NA,NA,NA,NA,NA,NA,NA
500027123,https://www.documentcloud.org/documents/24389664-500027123,Earl Blumenauer,"Blumenauer, Earl",OR,D,2023,2023-08-26,2023-09-04,10,Aspen Institute;Breakthrough Energy Foundation;Climate Imperative,Norway,no,NA,NA,NA,NA,NA,NA,NA
500022323,https://www.documentcloud.org/documents/24136292-500022323,David W. Davis,"Brady, Kevin",TX,R,2019,2019-10-05,2019-10-11,7,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,27,NA,NA,NA,NA,NA,NA
500007982,https://www.documentcloud.org/documents/24151258-500007982,Jennifer Goedke,"Woolsey, Lynn C.",CA,D,2012,2012-05-26,2012-06-05,11,German Marshall Fund Of The United States,"Arusha, Tanzania; Dar Es Salaam, Tanzania",no,NA,NA,NA,NA,NA,NA,NA
500008000,https://www.documentcloud.org/documents/24151244-500008000,Katy Quinn,"Smith, Adam",WA,D,2012,2012-05-26,2012-06-05,11,German Marshall Fund Of The United States,"Arusha, Tanzania; Dar Es Salaam, Tanzania",no,NA,NA,NA,NA,NA,NA,NA
500008017,https://www.documentcloud.org/documents/24151228-500008017,Aaron Ranck,"Bachus, Spencer",AL,R,2012,2012-05-26,2012-06-03,9,German Marshall Fund Of The United States,"Arusha, Tanzania; Dar Es Salaam, Tanzania",no,NA,NA,NA,NA,NA,NA,NA
500008585,https://www.documentcloud.org/documents/24150829-500008585,Betty McCollum,"McCollum, Betty",MN,D,2013,2013-01-06,2013-01-11,6,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Casablanca, Morocco; Rabat, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500008595,https://www.documentcloud.org/documents/24150817-500008595,Frank D. Lucas,"Lucas, Frank",OK,R,2013,2013-01-06,2013-01-12,7,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Casablanca, Morocco; Rabat, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500022338,https://www.documentcloud.org/documents/24136277-500022338,Ritika Robertson,"Buck, Ken",CO,R,2019,2019-10-05,2019-10-11,7,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,27,NA,NA,NA,NA,NA,NA
500022360,https://www.documentcloud.org/documents/24136255-500022360,Larry Calhoun,"Yoho, Ted S.",FL,R,2019,2019-10-05,2019-10-11,7,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,27,NA,NA,NA,NA,NA,NA
500022363,https://www.documentcloud.org/documents/24136252-500022363,Matthew Fery,"Higgins, Brian",NY,D,2019,2019-10-06,2019-10-11,6,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,27,NA,NA,NA,NA,NA,NA
500022369,https://www.documentcloud.org/documents/24136246-500022369,Laurie B. Saroff,"Correa, J. Luis",CA,D,2019,2019-10-05,2019-10-11,7,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,20,NA,NA,NA,NA,NA,NA
500022406,https://www.documentcloud.org/documents/24136215-500022406,Allison Stock,"Peterson, Collin C.",MN,D,2019,2019-10-05,2019-10-11,7,United States Association Of Former Members Of Congress;The Korea Society,"Busan, South Korea; Seoul, South Korea",yes,27,NA,NA,NA,NA,NA,NA
500022273,https://www.documentcloud.org/documents/24136342-500022273,Tara Rountree,"McEachin, A. Donald",VA,D,2019,2019-09-21,2019-09-28,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500022278,https://www.documentcloud.org/documents/24136337-500022278,Tuere K. Butler,"Lewis, John",GA,D,2019,2019-09-21,2019-09-28,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500022281,https://www.documentcloud.org/documents/24136334-500022281,"Jack C. Johnson, Jr.","O'Halleran, Tom",AZ,D,2019,2019-09-21,2019-09-28,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",yes,24,NA,NA,NA,NA,NA,NA
500022391,https://www.documentcloud.org/documents/24136249-500022391,August Alvarado,"Carter, John",TX,R,2019,2019-09-21,2019-09-28,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",yes,1,NA,NA,NA,NA,NA,NA
500022408,https://www.documentcloud.org/documents/24136213-500022408,Michael Stopp,"Mullin, Markwayne",OK,R,2019,2019-09-21,2019-09-28,8,U.S. Association Of Former Members Of Congress,"Okinawa, Japan; Tokyo, Japan",yes,19,NA,NA,NA,NA,NA,NA
500021342,https://www.documentcloud.org/documents/24412589-500021342,Mitchell Rivard,"Kildee, Daniel",MI,D,2019,2019-05-25,2019-06-02,9,U.S. Association Of Former Members Of Congress,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021365,https://www.documentcloud.org/documents/24137465-500021365,Chris Connelly,"Hartzler, Vicky",MO,R,2019,2019-05-25,2019-06-01,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021366,https://www.documentcloud.org/documents/24137464-500021366,John A. Sobel,"Cook, Paul",CA,R,2019,2019-05-25,2019-06-02,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021374,https://www.documentcloud.org/documents/24137456-500021374,Ashlee Vinyard,"Baird, James",IN,R,2019,2019-05-25,2019-06-01,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021380,https://www.documentcloud.org/documents/24412608-500021380,Julie Little Nickson,"Lee, Barbara",CA,D,2019,2019-05-24,2019-06-01,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021484,https://www.documentcloud.org/documents/24137349-500021484,Jen Daulby,"Davis, Rodney",IL,R,2019,2019-05-25,2019-06-01,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021485,https://www.documentcloud.org/documents/24137348-500021485,Ned Michalek,"Engel, Eliot L.",NY,D,2019,2019-05-25,2019-06-01,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500021511,https://www.documentcloud.org/documents/24137322-500021511,Paige Hutchinson,"Allred, Colin",TX,D,2019,2019-05-25,2019-06-01,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Osaka, Japan; Tokyo, Japan",yes,17,NA,NA,NA,NA,NA,NA
500011573,https://www.documentcloud.org/documents/24148209-500011573,Robert Pittenger,"Pittenger, Robert",NC,R,2014,2014-04-11,2014-04-20,10,German Marshall Fund Of The United States,"Mumbai, India; New Delhi, India; Rome, Italy",no,NA,NA,NA,NA,NA,NA,NA
500011586,https://www.documentcloud.org/documents/24148203-500011586,Jim McDermott,"McDermott, Jim",WA,D,2014,2014-04-11,2014-04-20,10,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Mumbai, India; New Delhi, India; Rome, Italy",no,NA,NA,NA,NA,NA,NA,NA
500011614,https://www.documentcloud.org/documents/24148178-500011614,Michael R. Turner,"Turner, Michael",OH,R,2014,2014-04-11,2014-04-23,13,German Marshall Fund Of The United States;Robert Bosch Stiftung,"New Delhi, India",no,NA,NA,NA,NA,NA,NA,NA
500011664,https://www.documentcloud.org/documents/24148138-500011664,Loretta Sanchez,"Sanchez, Loretta",CA,D,2014,2014-04-11,2014-04-23,13,German Marshall Fund Of The United States;Robert Bosch Stiftung,"Mumbai, India; New Delhi, India; Rome, Italy",no,NA,NA,NA,NA,NA,NA,NA
500012334,https://www.documentcloud.org/documents/24147612-500012334,Loretta Sanchez,"Sanchez, Loretta",CA,D,2014,2014-06-29,2014-07-02,4,German Marshall Fund Of The United States,"Bucharest, Romania",no,NA,NA,NA,NA,NA,NA,NA
500012779,https://www.documentcloud.org/documents/24146977-500012779,Adam Howard,"Turner, Michael",OH,R,2014,2014-10-23,2014-10-27,5,German Marshall Fund Of The United States,"Marrakech, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500012784,https://www.documentcloud.org/documents/24146972-500012784,Michelle Ash,"Waxman, Henry A.",CA,D,2014,2014-10-23,2014-10-27,5,German Marshall Fund Of The United States,"Marrakech, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500020681,https://www.documentcloud.org/documents/24412490-500020681,Kenny Marchant,"Marchant, Kenny",TX,R,2019,2019-02-16,2019-02-23,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,20,NA,NA,NA,NA,NA,NA
500020682,https://www.documentcloud.org/documents/24138151-500020682,Billy Long,"Long, Billy",MO,R,2019,2019-02-16,2019-02-23,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,21,NA,NA,NA,NA,NA,NA
500020734,https://www.documentcloud.org/documents/24138150-500020734,Jenniffer Gonzalez-Colon,"Gonzalez-Colon, Jenniffer",PR,R,2019,2019-02-16,2019-02-23,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,22,NA,NA,NA,NA,NA,NA
500020740,https://www.documentcloud.org/documents/24138131-500020740,"Earl ""Buddy"" Carter","Carter, Earl",GA,R,2019,2019-02-16,2019-02-23,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,16,NA,NA,NA,NA,NA,NA
500020741,https://www.documentcloud.org/documents/24138130-500020741,Diana DeGette,"DeGette, Diana",CO,D,2019,2019-02-16,2019-02-24,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,20,NA,NA,NA,NA,NA,NA
500020764,https://www.documentcloud.org/documents/24138107-500020764,Jimmy Gomez,"Gomez, Jimmy",CA,D,2019,2019-02-16,2019-02-24,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,20,NA,NA,NA,NA,NA,NA
500020769,https://www.documentcloud.org/documents/24138101-500020769,Alexander X. Mooney,"Mooney, Alexander",WV,R,2019,2019-02-16,2019-02-24,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,1,NA,NA,NA,NA,NA,NA
500021241,https://www.documentcloud.org/documents/24137586-500021241,David Loebsack,"Loebsack, David",IA,D,2019,2019-02-16,2019-02-23,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Sendai, Japan; Tokyo, Japan",yes,20,NA,NA,NA,NA,NA,NA
500020400,https://www.documentcloud.org/documents/24138447-500020400,Sarah Czufin,"Kinzinger, Adam",IL,R,2018,2018-10-13,2018-10-19,7,ClearPath Foundation;Atlantic Council,"Abu Dhabi, United Arab Emirates",yes,NA,NA,NA,NA,NA,NA,NA
500020423,https://www.documentcloud.org/documents/24138425-500020423,Eric Gustafson,"Flores, Bill",TX,R,2018,2018-10-13,2018-10-19,7,ClearPath Foundation;Atlantic Council,"Abu Dhabi, United Arab Emirates",yes,NA,NA,NA,NA,NA,NA,NA
500020433,https://www.documentcloud.org/documents/24138415-500020433,Wyatt Ellertson,"Walden, Greg",OR,R,2018,2018-10-13,2018-10-19,7,ClearPath Foundation;Atlantic Council,"Abu Dhabi, United Arab Emirates",yes,NA,NA,NA,NA,NA,NA,NA
500020444,https://www.documentcloud.org/documents/24138404-500020444,Anne Sokolov,"Ryan, Tim",OH,D,2018,2018-10-13,2018-10-19,7,ClearPath Foundation;Atlantic Council,"Abu Dhabi, United Arab Emirates",yes,NA,NA,NA,NA,NA,NA,NA
500020114,https://www.documentcloud.org/documents/24138726-500020114,J. Correa,"Correa, J. Luis",CA,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020129,https://www.documentcloud.org/documents/24138711-500020129,Donald Norcross,"Norcross, Donald",NJ,D,2018,2018-08-12,2018-08-19,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020130,https://www.documentcloud.org/documents/24138710-500020130,Bradley Byrne,"Byrne, Bradley",AL,R,2018,2018-08-12,2018-08-19,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020131,https://www.documentcloud.org/documents/24138709-500020131,Daniel Donovan,"Donovan, Daniel",NY,R,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020151,https://www.documentcloud.org/documents/24412479-500020151,Julia Brownley,"Brownley, Julia",CA,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020152,https://www.documentcloud.org/documents/24138688-500020152,"Earl ""Buddy"" Carter","Carter, Earl",GA,R,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020161,https://www.documentcloud.org/documents/24138679-500020161,Nita Lowey,"Lowey, Nita M.",NY,D,2018,2018-08-15,2018-08-22,8,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020166,https://www.documentcloud.org/documents/24138674-500020166,Billy Long,"Long, Billy",MO,R,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020170,https://www.documentcloud.org/documents/24138670-500020170,Diana DeGette,"DeGette, Diana",CO,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020171,https://www.documentcloud.org/documents/24138669-500020171,Bobby L. Rush,"Rush, Bobby L.",IL,D,2018,2018-08-15,2018-08-17,3,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500014791,https://www.documentcloud.org/documents/24144881-500014791,Janice Mays,"Levin, Sander",MI,D,2015,2015-10-29,2015-11-02,5,German Marshall Fund Of The United States,"Marrakech, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500020174,https://www.documentcloud.org/documents/24138666-500020174,Ann Kuster,"Kuster, Ann",NH,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500016058,https://www.documentcloud.org/documents/24143628-500016058,Keenan Keller,"Conyers, John",MI,D,2016,2016-05-30,2016-06-03,5,German Marshall Fund Of The United States,"Turin, Italy",no,NA,NA,NA,NA,NA,NA,NA
500016674,https://www.documentcloud.org/documents/24143074-500016674,Lale M. Morrison,"Hastings, Alcee L.",FL,D,2016,2016-12-13,2016-12-17,5,German Marshall Fund Of The United States,"Marrakech, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500016677,https://www.documentcloud.org/documents/24143072-500016677,Izmira Aitch,"Moore, Gwen",WI,D,2016,2016-12-13,2016-12-17,5,German Marshall Fund Of The United States,"Marrakech, Morocco",no,NA,NA,NA,NA,NA,NA,NA
500020175,https://www.documentcloud.org/documents/24138665-500020175,Rick Larsen,"Larsen, Rick",WA,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020201,https://www.documentcloud.org/documents/24138639-500020201,John Garamendi,"Garamendi, John",CA,D,2018,2018-08-15,2018-08-17,3,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020203,https://www.documentcloud.org/documents/24138637-500020203,Ryan Costello,"Costello, Ryan",PA,R,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020204,https://www.documentcloud.org/documents/24138636-500020204,Doug Lamborn,"Lamborn, Doug",CO,R,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020206,https://www.documentcloud.org/documents/24138635-500020206,Elizabeth Esty,"Esty, Elizabeth",CT,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020207,https://www.documentcloud.org/documents/24138634-500020207,Alan Lowenthal,"Lowenthal, Alan S.",CA,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500020213,https://www.documentcloud.org/documents/24138628-500020213,Jerry McNerney,"McNerney, Jerry",CA,D,2018,2018-08-15,2018-08-19,5,Aspen Institute;Henry Luce Foundation;Democracy Fund;Rockefeller Brothers Fund,"Vancouver, Canada",yes,NA,NA,NA,NA,NA,NA,NA
500019948,https://www.documentcloud.org/documents/24139788-500019948,LaDavia Drane,"Clarke, Yvette",NY,D,2018,2018-06-29,2018-07-06,8,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500019950,https://www.documentcloud.org/documents/24139786-500019950,Dustin Carmack,"Ratcliffe, John",TX,R,2018,2018-07-01,2018-07-06,6,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500019955,https://www.documentcloud.org/documents/24139781-500019955,Virgil A. Miller,"Richmond, Cedric L.",LA,D,2018,2018-07-01,2018-07-06,6,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500019965,https://www.documentcloud.org/documents/24139771-500019965,Tasia Jackson,"Jeffries, Hakeem",NY,D,2018,2018-07-01,2018-07-06,6,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500019966,https://www.documentcloud.org/documents/24139770-500019966,Bradley Howard,"Murphy, Stephanie N.",FL,D,2018,2018-07-01,2018-07-08,8,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500020640,https://www.documentcloud.org/documents/24138191-500020640,Arthur D. Sidney,"Johnson, Henry",GA,D,2018,2018-07-01,2018-07-06,6,German Marshall Fund Of The United States;BSA | The Software Alliance,"Brussels, Belgium; Munich, Germany",yes,NA,NA,NA,NA,NA,NA,NA
500018824,https://www.documentcloud.org/documents/24140957-500018824,Richard Tilley,"Turner, Michael",OH,R,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500018949,https://www.documentcloud.org/documents/24140812-500018949,Varun Krovi,"Lawrence, Brenda L.",MI,D,2018,2018-03-08,2018-03-10,3,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019198,https://www.documentcloud.org/documents/24140512-500019198,Oren Adaki,"Royce, Edward",CA,R,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019217,https://www.documentcloud.org/documents/24140498-500019217,Shantanu Suresh Tata,"DelBene, Suzan",WA,D,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019219,https://www.documentcloud.org/documents/24140496-500019219,Brenda L. Lawrence,"Lawrence, Brenda L.",MI,D,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019220,https://www.documentcloud.org/documents/24140495-500019220,Venkatasatya Krovi,"Lawrence, Brenda L.",MI,D,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019221,https://www.documentcloud.org/documents/24140494-500019221,Suzan DelBene,"DelBene, Suzan",WA,D,2018,2018-03-08,2018-03-11,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500020338,https://www.documentcloud.org/documents/24138507-500020338,Jennifer H. White,"Engel, Eliot L.",NY,D,2018,2018-09-30,2018-10-03,4,German Marshall Fund Of The United States,"Brussels, Belgium",yes,NA,NA,NA,NA,NA,NA,NA
500019267,https://www.documentcloud.org/documents/24140445-500019267,Nick Clemons,"Kennedy, Joseph P.",MA,D,2018,2018-04-07,2018-04-14,8,U.S. Association Of Former Members Of Congress,"Belfast, United Kingdom; Dublin, Ireland",yes,16,NA,NA,NA,NA,NA,NA
500019269,https://www.documentcloud.org/documents/24140443-500019269,Albert Martinez,"Gonzalez, Vicente",TX,D,2018,2018-04-08,2018-04-14,7,U.S. Association Of Former Members Of Congress,"Belfast, United Kingdom; Dublin, Ireland",yes,19,NA,NA,NA,NA,NA,NA
500019289,https://www.documentcloud.org/documents/24140424-500019289,Stacy Morse,"Emmer, Tom",MN,R,2018,2018-04-07,2018-04-16,10,U.S. Association Of Former Members Of Congress,"Belfast, United Kingdom; Dublin, Ireland",yes,19,NA,NA,NA,NA,NA,NA
500019295,https://www.documentcloud.org/documents/24140419-500019295,Kendra Fowler,"Nunes, Devin",CA,R,2018,2018-04-08,2018-04-14,7,U.S. Association Of Former Members Of Congress,"Belfast, United Kingdom; Dublin, Ireland",yes,17,NA,NA,NA,NA,NA,NA
500019300,https://www.documentcloud.org/documents/24140414-500019300,Sara Ann Catalan,"Royce, Edward",CA,R,2018,2018-04-07,2018-04-14,8,U.S. Association Of Former Members Of Congress,"Belfast, United Kingdom; Dublin, Ireland",yes,11,NA,NA,NA,NA,NA,NA
500019374,https://www.documentcloud.org/documents/24140343-500019374,Deborah Fairhurst,"Lawson, Al",FL,D,2018,2018-04-07,2018-04-14,8,U.S. Association Of Former Members Of Congress,"Ireland; Northern Ireland, United Kingdom",yes,18,NA,NA,NA,NA,NA,NA
500018768,https://www.documentcloud.org/documents/24140987-500018768,Diana DeGette,"DeGette, Diana",CO,D,2018,2018-02-17,2018-02-25,9,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,25,NA,NA,NA,NA,NA,NA
500018783,https://www.documentcloud.org/documents/24140972-500018783,Andy Harris,"Harris, Andy",MD,R,2018,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,26,NA,NA,NA,NA,NA,NA
500018829,https://www.documentcloud.org/documents/24140953-500018829,Mark Pocan,"Pocan, Mark",WI,D,2018,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,26,NA,NA,NA,NA,NA,NA
500018991,https://www.documentcloud.org/documents/24140771-500018991,Billy Long,"Long, Billy",MO,R,2018,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,9,NA,NA,NA,NA,NA,NA
500018998,https://www.documentcloud.org/documents/24140764-500018998,Bill Flores,"Flores, Bill",TX,R,2018,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,2,NA,NA,NA,NA,NA,NA
500019000,https://www.documentcloud.org/documents/24140762-500019000,Vicente Gonzalez,"Gonzalez, Vicente",TX,D,2018,2018-02-17,2018-02-24,8,U.S. Association Of Former Members Of Congress,"Sapporo, Japan; Tokyo, Japan",yes,7,NA,NA,NA,NA,NA,NA
